day_of_year,year,station_name,latitude,longitude,rating,rating_count,gallon_price,barrel_price
64,2020,Shell,41.9642396,-91.7397586,nan,nan,2.25,47.89
64,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.04,47.89
64,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.14,47.89
64,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.07,47.89
64,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.13,47.89
64,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,47.89
64,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.3,47.89
64,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.3,47.89
64,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.3,47.89
64,2020,BP,42.0058517,-91.635257,nan,nan,2.1,47.89
64,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.3,47.89
64,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.29,47.89
64,2020,BP,42.043893,-91.689638,nan,nan,2.16,47.89
64,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.1,47.89
64,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.13,47.89
64,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.04,47.89
64,2020,Casey's,42.010201,-91.6623568,nan,nan,2.12,47.89
64,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,2.24,47.89
64,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.04,47.89
64,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.51,47.89
64,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.1,47.89
64,2020,FASMART,41.956432,-91.676417,nan,nan,2.59,47.89
64,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.29,47.89
64,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.24,47.89
64,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.55,47.89
64,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.35,47.89
64,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.13,47.89
64,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.29,47.89
64,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.29,47.89
64,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.2,47.89
64,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.17,47.89
64,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.24,47.89
64,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.13,47.89
64,2020,BP,42.093885,-91.697705,nan,nan,2.3,47.89
64,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.04,47.48
64,2020,BP,41.9644691,-91.7066488,nan,nan,2.03,47.48
64,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.04,47.48
64,2020,Shell,41.9642396,-91.7397586,nan,nan,2.2,47.48
64,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.04,47.48
64,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.1,47.48
64,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.04,47.48
64,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.18,47.48
64,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.35,47.48
64,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.3,47.48
64,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.3,47.48
64,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.3,47.48
64,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.26,47.48
64,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.29,47.48
64,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.09,47.48
64,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.11,47.48
64,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.04,47.48
64,2020,Casey's,42.010201,-91.6623568,nan,nan,2.1,47.48
64,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.04,47.48
64,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.15,47.48
64,2020,FASMART,41.956432,-91.676417,nan,nan,2.59,47.48
64,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.29,47.48
64,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.2,47.48
64,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.4,47.48
64,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.35,47.48
64,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.13,47.48
64,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.29,47.48
64,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.29,47.48
64,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.2,47.48
64,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.24,47.48
64,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.1,47.48
64,2020,BP,42.093885,-91.697705,nan,nan,2.3,47.48
65,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.04,45.87
65,2020,BP,41.9644691,-91.7066488,nan,nan,2.03,45.87
65,2020,Shell,41.9642396,-91.7397586,nan,nan,2.1,45.87
65,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.2,45.87
65,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.04,45.87
65,2020,Sinclair,41.9619307,-91.6678325,nan,nan,2.3,45.87
65,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.18,45.87
65,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.25,45.87
65,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.3,45.87
65,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.3,45.87
65,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.3,45.87
65,2020,BP,42.0058517,-91.635257,nan,nan,2.1,45.87
65,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.1,45.87
65,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.29,45.87
65,2020,BP,42.043893,-91.689638,nan,nan,2.13,45.87
65,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.09,45.87
65,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.1,45.87
65,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.04,45.87
65,2020,Casey's,42.010201,-91.6623568,nan,nan,2.07,45.87
65,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.2,45.87
65,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.48,45.87
65,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.07,45.87
65,2020,FASMART,41.956432,-91.676417,nan,nan,2.58,45.87
65,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.24,45.87
65,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.15,45.87
65,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.37,45.87
65,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.25,45.87
65,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.08,45.87
65,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.24,45.87
65,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.25,45.87
65,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.18,45.87
65,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.15,45.87
65,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.07,45.87
65,2020,BP,42.093885,-91.697705,nan,nan,2.3,45.87
66,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.04,41.57
66,2020,BP,41.9644691,-91.7066488,nan,nan,2.02,41.57
66,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,1.99,41.57
66,2020,Shell,41.9642396,-91.7397586,nan,nan,2.1,41.57
66,2020,Sinclair,41.9619307,-91.6678325,nan,nan,2.24,41.57
66,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.25,41.57
66,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.3,41.57
66,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.3,41.57
66,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.3,41.57
66,2020,BP,42.0058517,-91.635257,nan,nan,2.07,41.57
66,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.1,41.57
66,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.29,41.57
66,2020,BP,42.043893,-91.689638,nan,nan,2.1,41.57
66,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.09,41.57
66,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.07,41.57
66,2020,Casey's,42.010201,-91.6623568,nan,nan,2.06,41.57
66,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,2.06,41.57
66,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.2,41.57
66,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.13,41.57
66,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.06,41.57
66,2020,FASMART,41.956432,-91.676417,nan,nan,2.52,41.57
66,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.24,41.57
66,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.15,41.57
66,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.5,41.57
66,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.25,41.57
66,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.07,41.57
66,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.24,41.57
66,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.24,41.57
66,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.18,41.57
66,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.15,41.57
66,2020,BP,42.093885,-91.697705,nan,nan,2.3,41.57
67,2020,BP,41.9644691,-91.7066488,nan,nan,2.07,41.57
67,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.03,41.57
67,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.04,41.57
67,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.25,41.57
67,2020,BP,42.0058517,-91.635257,nan,nan,2.07,41.57
67,2020,BP,42.043893,-91.689638,nan,nan,2.1,41.57
67,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.09,41.57
67,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.04,41.57
67,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.2,41.57
67,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.13,41.57
67,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.24,41.57
67,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.15,41.57
67,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.37,41.57
67,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.18,41.57
67,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.15,41.57
67,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.07,41.57
67,2020,BP,42.093885,-91.697705,nan,nan,2.3,41.57
68,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.04,32.91
68,2020,BP,41.9644691,-91.7066488,nan,nan,2.06,32.91
68,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.04,32.91
68,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.04,32.91
68,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.04,32.91
68,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.18,32.91
68,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.25,32.91
68,2020,BP,42.0058517,-91.635257,nan,nan,2.07,32.91
68,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.04,32.91
68,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.04,32.91
68,2020,Casey's,42.010201,-91.6623568,nan,nan,2.03,32.91
68,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.15,32.91
68,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.4,32.91
68,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.25,32.91
68,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,2.04,32.91
68,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.24,32.91
68,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.17,32.91
68,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.15,32.91
68,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.04,32.91
68,2020,BP,42.093885,-91.697705,nan,nan,2.2,32.91
69,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.04,32.76
69,2020,BP,41.9644691,-91.7066488,nan,nan,2.04,32.76
69,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,2.01,32.76
69,2020,Sinclair,41.968725,-91.73344619999999,nan,nan,2.04,32.76
69,2020,Shell,41.9642396,-91.7397586,nan,nan,2.1,32.76
69,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.04,32.76
69,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.04,32.76
69,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,2.03,32.76
69,2020,Sinclair,41.9619307,-91.6678325,nan,nan,2.24,32.76
69,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.18,32.76
69,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.25,32.76
69,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.25,32.76
69,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.25,32.76
69,2020,BP,42.0058517,-91.635257,nan,nan,2.07,32.76
69,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.06,32.76
69,2020,BP,42.043893,-91.689638,nan,nan,2.07,32.76
69,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.09,32.76
69,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,2.04,32.76
69,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,2.04,32.76
69,2020,Casey's,42.010201,-91.6623568,nan,nan,2.01,32.76
69,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,nan,32.76
69,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.04,32.76
69,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,nan,32.76
69,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.01,32.76
69,2020,Casey's,41.8911603,-91.6787076,nan,nan,2.15,32.76
69,2020,Casey's,41.9765921,-91.6190539,nan,nan,2.25,32.76
69,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.24,32.76
69,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.18,32.76
69,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.17,32.76
69,2020,Casey's,41.8882115,-91.6749786,nan,nan,2.15,32.76
69,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,2.02,32.76
69,2020,BP,42.093885,-91.697705,nan,nan,2.2,32.76
71,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.0,33.12
71,2020,BP,41.9644691,-91.7066488,nan,nan,2.0,33.12
71,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,1.99,33.12
71,2020,Shell,41.9642396,-91.7397586,nan,nan,2.04,33.12
71,2020,Sinclair,41.9562946,-91.726163,nan,nan,2.04,33.12
71,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.04,33.12
71,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,1.99,33.12
71,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,2.18,33.12
71,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.25,33.12
71,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.23,33.12
71,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.24,33.12
71,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.23,33.12
71,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,2.01,33.12
71,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,2.03,33.12
71,2020,BP,42.043893,-91.689638,nan,nan,1.99,33.12
71,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.05,33.12
71,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,1.99,33.12
71,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,1.98,33.12
71,2020,Casey's,42.010201,-91.6623568,nan,nan,2.0,33.12
71,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,2.06,33.12
71,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,2.0,33.12
71,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,2.03,33.12
71,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,2.0,33.12
71,2020,FASMART,41.956432,-91.676417,nan,nan,2.52,33.12
71,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.22,33.12
71,2020,Casey's,41.8914118,-91.6786125,nan,nan,2.1,33.12
71,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.4,33.12
71,2020,Casey's,41.97641900000001,-91.6190561,nan,nan,2.25,33.12
71,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,1.99,33.12
71,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.22,33.12
71,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.22,33.12
71,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.18,33.12
71,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.07,33.12
71,2020,Casey's,41.8884851,-91.67459099999999,nan,nan,2.1,33.12
71,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,1.96,33.12
71,2020,BP,42.093885,-91.697705,nan,nan,2.05,33.12
72,2020,Shell,41.9743798,-91.71553589999999,nan,nan,2.0,31.06
72,2020,BP,41.964341,-91.706599,nan,nan,2.0,31.06
72,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,1.97,31.06
72,2020,Shell,41.9642396,-91.7397586,nan,nan,2.04,31.06
72,2020,Casey's,41.9887791,-91.6825105,nan,nan,2.04,31.06
72,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,1.97,31.06
72,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.2,31.06
72,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.15,31.06
72,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.23,31.06
72,2020,BP,42.0058646,-91.63516709999999,nan,nan,1.95,31.06
72,2020,BP,42.04382959999999,-91.689737,nan,nan,1.99,31.06
72,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,2.02,31.06
72,2020,Casey's,42.010201,-91.6623568,nan,nan,1.94,31.06
72,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,1.95,31.06
72,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.1,31.06
72,2020,Casey's,41.8914118,-91.6786125,nan,nan,2.1,31.06
72,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.3,31.06
72,2020,Casey's,41.97641900000001,-91.6190561,nan,nan,2.1,31.06
72,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,1.94,31.06
72,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.1,31.06
72,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.1,31.06
72,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.13,31.06
72,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.07,31.06
72,2020,Casey's,41.8884851,-91.67459099999999,nan,nan,2.1,31.06
72,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,1.91,31.06
72,2020,BP,42.093885,-91.697705,nan,nan,2.05,31.06
73,2020,BP,41.964341,-91.706599,nan,nan,1.9,33.5
73,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,1.9,33.5
73,2020,Sinclair,41.968725,-91.73344619999999,nan,nan,2.0,33.5
73,2020,Shell,41.9642396,-91.7397586,nan,nan,2.04,33.5
73,2020,Casey's,41.9887791,-91.6825105,nan,nan,1.97,33.5
73,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,1.97,33.5
73,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,1.92,33.5
73,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.2,33.5
73,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.15,33.5
73,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.15,33.5
73,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.23,33.5
73,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,1.95,33.5
73,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,1.95,33.5
73,2020,BP,42.04382959999999,-91.689737,nan,nan,1.94,33.5
73,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,1.96,33.5
73,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,1.87,33.5
73,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,1.96,33.5
73,2020,Casey's,42.010201,-91.6623568,nan,nan,1.9,33.5
73,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,1.92,33.5
73,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.1,33.5
73,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.35,33.5
73,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,1.87,33.5
73,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.1,33.5
73,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.1,33.5
73,2020,Casey's,41.9288416,-91.7787472,nan,nan,2.0,33.5
73,2020,Phillips 66,42.0701938,-91.7954721,nan,nan,2.0,33.5
73,2020,Casey's,41.8884851,-91.67459099999999,nan,nan,2.06,33.5
73,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,1.86,33.5
73,2020,BP,42.093885,-91.697705,nan,nan,2.05,33.5
73,2020,Shell,41.9743798,-91.71553589999999,nan,nan,nan,32.93
73,2020,BP,41.964341,-91.706599,nan,nan,1.9,32.93
73,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,1.87,32.93
73,2020,Shell,41.9642396,-91.7397586,nan,nan,1.97,32.93
73,2020,Sinclair,41.9562946,-91.726163,nan,nan,1.97,32.93
73,2020,Casey's,41.9887791,-91.6825105,nan,nan,1.94,32.93
73,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,1.96,32.93
73,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,1.92,32.93
73,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.1,32.93
73,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.15,32.93
73,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.15,32.93
73,2020,Fas Mart,41.988141,-91.6528625,nan,nan,2.23,32.93
73,2020,BP,42.0058646,-91.63516709999999,nan,nan,1.9,32.93
73,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,1.95,32.93
73,2020,Kwik Shop- Cedar Rapids,41.972034,-91.6845599,nan,nan,1.94,32.93
73,2020,BP,42.04382959999999,-91.689737,nan,nan,1.89,32.93
73,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,1.96,32.93
73,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,1.86,32.93
73,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,1.89,32.93
73,2020,Casey's,42.010201,-91.6623568,nan,nan,1.87,32.93
73,2020,Sinclair,42.0208439,-91.65218250000001,nan,nan,1.87,32.93
73,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,1.89,32.93
73,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,1.9,32.93
73,2020,FASMART,41.956432,-91.676417,nan,nan,2.5,32.93
73,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.09,32.93
73,2020,Casey's,41.8914118,-91.6786125,nan,nan,2.06,32.93
73,2020,Casey's,41.97641900000001,-91.6190561,nan,nan,2.1,32.93
73,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,1.86,32.93
73,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.09,32.93
73,2020,Casey's,41.9380412,-91.65651899999999,nan,nan,2.09,32.93
73,2020,Casey's,41.9288416,-91.7787472,nan,nan,1.92,32.93
73,2020,Casey's,41.8884851,-91.67459099999999,nan,nan,2.06,32.93
73,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,1.86,32.93
73,2020,BP,42.093885,-91.697705,nan,nan,2.05,32.93
74,2020,BP,41.964341,-91.706599,nan,nan,1.85,32.93
74,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,1.85,32.93
74,2020,Shell,41.9642396,-91.7397586,nan,nan,1.97,32.93
74,2020,Casey's,41.9887791,-91.6825105,nan,nan,1.92,32.93
74,2020,Casey's,41.96413690000001,-91.7300951,nan,nan,1.85,32.93
74,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,1.92,32.93
74,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.08,32.93
74,2020,Sinclair,41.9892943,-91.64957129999999,nan,nan,2.25,32.93
74,2020,BP,42.04382959999999,-91.689737,nan,nan,1.89,32.93
74,2020,Kum & Go,41.9634851,-91.7071271,nan,nan,1.9,32.93
74,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,1.84,32.93
74,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,1.84,32.93
74,2020,Casey's,42.010201,-91.6623568,nan,nan,1.8,32.93
74,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,1.86,32.93
74,2020,Fas Mart,42.0343246,-91.6780097,nan,nan,nan,32.93
74,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,1.88,32.93
74,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.04,32.93
74,2020,Casey's,41.8914118,-91.6786125,nan,nan,2.0,32.93
74,2020,Kwik Shop,42.007159,-91.662577,nan,nan,2.2,32.93
74,2020,Casey's,42.0470424,-91.64171189999999,nan,nan,1.84,32.93
74,2020,Casey's,41.92252339999999,-91.6367779,nan,nan,2.04,32.93
74,2020,Casey's,41.9288416,-91.7787472,nan,nan,1.92,32.93
74,2020,Casey's,41.8884851,-91.67459099999999,nan,nan,2.06,32.93
74,2020,Casey's,42.02848229999999,-91.63203969999999,nan,nan,1.86,32.93
74,2020,BP,42.093885,-91.697705,nan,nan,2.0,32.93
75,2020,BP,41.964341,-91.706599,nan,nan,1.83,32.93
75,2020,Casey's,41.97983900000001,-91.71555579999999,nan,nan,1.83,32.93
75,2020,Casey's,41.9887791,-91.6825105,nan,nan,1.9,32.93
75,2020,Phillips 66,41.9431968,-91.7473739,nan,nan,1.92,32.93
75,2020,Casey's,41.9727576,-91.6620255,nan,nan,2.04,32.93
75,2020,Casey's,41.9848768,-91.65742150000001,nan,nan,2.0,32.93
75,2020,Kwik Shop,42.0217827,-91.6661146,nan,nan,1.85,32.93
75,2020,Casey's,42.0349748,-91.65795399999999,nan,nan,1.82,32.93
75,2020,Murphy USA,41.9480482,-91.7168798,nan,nan,1.83,32.93
75,2020,Casey's,42.010201,-91.6623568,nan,nan,1.78,32.93
75,2020,Kwik Star,41.9553267,-91.72088509999999,nan,nan,1.83,32.93
75,2020,Casey's,42.01310369999999,-91.63545289999999,nan,nan,1.86,32.93
75,2020,FASMART,41.956432,-91.676417,nan,nan,2.5,32.93
75,2020,Casey's,41.94514789999999,-91.6724017,nan,nan,2.0,32.93
75,2020,Casey's,41.8914118,-91.6786125,nan,nan,2.0,32.93
